Source,Target,Weight,Type
1bc135ecf44a30f281cc3689f481e7fadff9e16b,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
4040d862d4f3166052b99260711e18a304c73e73,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2d69bf9dcabc090026a652cd6e266bf29c3571e5,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
e0e33f0442c84966bc1278a4385f6e313dac169a,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
d1dbd67fe241d45f3f95ec0c81efe4100c4f7223,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
610a1c79c061f8092615720dd3e881cf1f4d9770,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
4732132c527352ee8a2e78fefa819b32a5aa1c56,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
6aa9d2919c2b5aa69a8e93aabdff02c943b9a251,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2bc494cb2e9c56cbeda87601013019699ea461ac,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8b09a0a35c85fad7f62b15b2206a3a2c1d08258f,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
9b088e9120cfb51cd771e51b187c426934fba4fd,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
be271761175a2caff2193e29fc25d1fcc24d0545,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
68d3e0e32a0f0e2d6a3b8bbb769976d396439c73,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
a5c4cdda6a6d2d7c8f79114dc29c6b82d5375d30,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
f06a2e9195bd3be97fd064aaf6cfdb0abbd83e63,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
bca051622fb1b94b08bfb2f9f7bc695a87162326,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8d71e5308f850cb7f5e74b2835487b6e4b4faaf2,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
df368f679a7cb3c75be6f29bab65bdaf552febdb,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
01e5d236b5f72ce9a803c6ebad3350f7d81804e9,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8310eb99258cc582ba77edd67ec0d3164d424214,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
bcc7583e33daa4e6a284920d858b7fd5ada727ce,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
05f934b231256884035ea00088fde4a389637182,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
4fa3b72ed80456eeab80d02513dc2a8c6e013e86,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
0e526bf3d0abe192c8a049ef49b5076fa4fe9e4d,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
18e2954f323c2321c75d09a5415811f9f51ec717,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2e3691f8b63f603bd365090fcc11c6f06f5f0855,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
1dec4e8df2d1b10b7ffd99de40bfccfea8a58616,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
fca75453e7f023d237880f6a88fcd0be70afaa13,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
66028830f8be58ffc99cb476519166b38e2fcba8,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2b6a6f002bc8b03b86bf29da37845ebd13eb8df2,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
c8df4d5aa5b2136c8095b7e5fb988796e64678e1,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
9355dae4720c4914f8f708ce504534e86085c074,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
26c7103cde3991ae364b45ace0f269a5640530e2,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
57a821c75ffeb568cfa9db1053151f2fae60b68d,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
36a3edd8e7e76aad8302dad9ec7c4b58a6c1ae5e,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
00cbc749a70d5888aeb84084803e77c58a3c6754,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
301aa7dd59b245e8b3b8623d8aac37066a4eb631,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
1bfa231230c583199977ec21cde5ba01b3cadd16,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
be66fd764bb7210e34f7a1bb92953a44e07df8cd,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
a319f3405c591f461dd2d4b8b2c59bb8b78d07b7,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
fdcb4d1153b650abc894c3468afcb264a90ff257,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
a3515f40e81ef8d5ae6f100c700b66dfc0133200,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,141768253afea4c9da88c5801723c8518f1aefae,2,Undirected
49b58744ee64cf5fbc1126036a158a701b1cdb26,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2e52d438bf25bcd48099d6a76138d738a1eb7c8c,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
0fd9b6138e3ab3f664c3985977226647e884b975,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
90a82fd04f3e1cb342aa24f78df9356d69d41d12,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
123f18612b138d5235202f9e1fbefa57b23e583b,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2281b3bfe3a32d012f250ca5c173196efc1e0d49,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
597877ec5c150ce6bf156753aac5e5a8cfbf30b7,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
b2f162bd69bc7ba97a8f4bfa7ac2038043a8df5e,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
dac6dd1a7942ab580e662183fd33ff89c842964d,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
811bd9a378b3ccb8c948503f8942a1ec279ff6b6,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
f90e7ea63ee6a25f9bcc8cdbb91835da4e6cd9a9,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
d2f0fa6dd74c90ef490f07b02b08e9eff0c6f095,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2dd47d835967f5d78150c0605d33a93fb2be5ac6,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
eaa9cd4ca4e0673fd13b43925d8b94dea6ccbd48,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
3277acc56025871a91f6e0cd635cc256a5a6259d,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
9cabb72fda56baf603d9b09b4a2f7446f6643c31,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
a33f7f78cd95da0c8a428d8ab2f642cdb0ec31a4,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8457c5b2cf8c25f798c203782a39f0056b239855,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2441323f660cd452c52638cb3d1055eaea5c79a6,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
93ee0849825b5974f1c6d6ed777a1e225195311c,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
21e3e50855b5d733ab3d0024e574729574251152,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
507d5a8ad1b535547ed512357f5d06e23bc469bd,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
0b80b2fe775beade9cf2d8036e3a9e606b9ac840,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
310a5cabc9cd12391c6bc4788196d6f83a2b44c9,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
073729de52b55753159d403e8242a7f412d56bab,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
7dc93b552d4abb29bec555cd8b6cedcf6b3aaa33,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
d5f87a73abec688e19e3bbecb334f7934cb23d2c,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
55ab76217aef28e7427a942acbe2dac93546229d,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
9f71561b0d8a1104bc99db92d315ed4088696549,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
3e10b837d3f964ef58c3b8209798c1614f21ad43,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
c2be39d8bf6b5a409cddac4cdfedd85a3ff3f51f,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
9a770ae7c332849a354edad86ea8130461f5df7f,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
22b5be10fa7dd4541a2470369c6760d2ad84f552,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
311ad3fd5db1fef9e3e8914b431530cc227d6653,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
afd52f82b03cef3bfff562d1591a50587adc2354,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
980b17acc63d70ed5141a5345f3c7f6fbad288b9,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
11d19ec3f2a0b8df3ecc371e426a17fde809607e,141768253afea4c9da88c5801723c8518f1aefae,3,Undirected
0780e591f09aa060498decdf3bc814c2e0d73366,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
82442536f4be128ad3435317ccfd7a8e1df5b0a2,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
85d8c2a8d8c143c5af19f5328153be25d12ce786,141768253afea4c9da88c5801723c8518f1aefae,2,Undirected
e9e43e1373ed953d17a2a621b7bfa69d1ece865f,141768253afea4c9da88c5801723c8518f1aefae,2,Undirected
af0653c1e3b3cd1cc03a87db992b85a9eb91a813,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
ca816e9432f20be085eec1ab67fb9b419d67da94,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
f4d361d42707604d39fb2feb6bf2a4a4eacb3960,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
784d8b29c44012111bd8ce65420d73f5b335f640,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
64d3cef222b593fe2214e83eca862c5f3ca68f79,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
4e747769f18129923c2de9b46991093c2afde5a8,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
01501d84aa9ae36d9c4babfc37c64a1cb19b9bc6,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
540c6de6c022843df9058fa5e653b9a30a9b059e,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
185cfda8eb053c3173fb8b34935fa9011ac3b8d7,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
3a77e781960c957e3c67c0602c0cd212d403f40f,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
44b5228709501c8dbbc568591dd83727f8a9d50b,141768253afea4c9da88c5801723c8518f1aefae,2,Undirected
2a76d4f4a33c6e171600e93ef68c2577d060d911,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2a26f7aa80ac75930b91b85879585b3663064824,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
f9b6a0d5d55b1c45002b960e7583581b9c15e684,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
eb62e1c7e0acbb3335c9ad1c5b51e579b6e8cdd5,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
970b6fb6c98e7ba7ace08166613d09b087b7618f,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8484c81705111450e1b95fb70ecfc7866e65c287,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
d2e6d4a13238d28f2627948de87ec3403ad82e46,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
7f3e648db116e8869e1d6a0fa451ab561b9744cb,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
a40fed5f7dac35851dcc0b63569a59ec9a9a2514,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
be45e93bc3785f6467ea982a963f659eb4e17b29,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
87e6e4bf12f3343da905a1c3f697d451b300c884,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
31c3abcaee7c125a210b1212fe2407cfc94e1410,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
cbb8e493b2c2cd0f0f5b71ac3f781061b171fb0a,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
90d05a6ff92067a229e4a3d2e48ca12d99639739,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
5523444d63b3157a9657585745a19e5c59be1278,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
d5797ef8e8891bfa8104840ffbc621e3a4e92fce,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
53993d65f41bff6b0d9d7293785b34c03fd77ca8,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
72faa856f37bd6c680a0f31161c0278a94f651d2,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
f49e55a236aca24bcedd327ded15ffcff457de5d,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
fe7d49d90552f784d265fddeffbf57337205145d,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8e4b5979f9c6d1dbcbf175439c1bfea2b46afd57,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
a43b0a010eefd5787d57894c465df33fd2fab616,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
ef157991c5ffbcac0106337ff894ecefa059b773,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
e92f15aebfec575105605b6c7a3b13a55e21e581,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
01f3a61f446de31e4cccb163345fbdf18fb8f1b4,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
fc837ce885be1526f4499d937eb1fc53122c3afc,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
0e21f611da99f3b04c9eb96dfb09ba09124ea55f,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
3de4ee79fea2880d91f9c124e13ce0ba981b5294,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
31e46d888b9438b266d330eaa133c07f023b5174,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
fdf30ae7ca32654a257b2ab280e9275dfb4850df,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8fcb183d0eac964bfd657bbdb21fe21d7c5fbb8f,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
207233438e3ce1127b772c8e57a962a151af5a76,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
b733275ab2a83e52cee5bc22ddc478a3dad9e09b,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2911edfc475d5b628acf744fde5c20a03b731ebf,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
5104e0dbea325d6c9e954c60cb44ac12fa9a2f7e,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
a255a319033a3347e501dd98c437bfbd4e1d495e,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
0bd170e54508b27c1cae172dc5b805b9accb43ba,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
e8ad9bb75a43ad469d31d1bc5b57d0560011ca18,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
9bf903d495d35f857a78886b72d8ce36f8931a9a,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8385adb9a7c3da68e0e8c373ac20b4eacd888fb0,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
bb73ef8f6a88611bf334814d0f415a0b263d8ce2,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
b1db76ff337df6cc8f5dac217178be7a3294f9ce,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
7ff67d10f39508b6ba177a3f393f92380bd26356,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
0c544d5e978af59e25fd7a133e43fe4095feaeed,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
a4825188763f399f23f608b2f3db202c49e7e24d,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
5c23d8605b29ba6338f2edbb15c22f6e8a92efe8,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
1be5e7c56ddf53573930129ed5b491be0ae18bf0,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
fe82927b048c95f4cbcf8af72f73eb8379bd1083,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
316157988f6424c9b58e7ada12167d1d51488293,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
8fc0c88b387b7b0720db4e374cf3dc4526c10e5e,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
aab4062ebeeceb8b8a3bf2d13db3ef0eefee584d,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
55e5f5361ddd2607047e9e70efcff52e16ac8ade,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
bf2cacbb250e325a0790cd6f813588c4e961be99,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
2b38039791a2ae4340c51476450e0aca35e99897,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
47bb2ca99c81410c16358635278219ad04a1f0c7,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
04dc1db3c6ae1c3b1da3a7e2566177fa232d8ee6,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
fea41087cc6b381b706aaf6dc07643153452cd0a,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
74536c03a40a10eadf0521a81e1eb738e503376c,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
7d40b58816f86fbd733e71842ade73ea29c236b9,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
af7283c293b9e7205aaea3b2bf92ac541df26ccd,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
900d3778e96ec1b3e21a4354490167012fcc9195,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
232c7fda61890fd2ecf658b51cf2fa35617d86bc,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
c4e7d114a7e144534e4c33c0a4c3ec204b189035,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
1f04b40d645b3322bbd287ef0c0bb0a6e381f7f4,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
141768253afea4c9da88c5801723c8518f1aefae,141768253afea4c9da88c5801723c8518f1aefae,1,Undirected
f49e55a236aca24bcedd327ded15ffcff457de5d,f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,1,Undirected
ef157991c5ffbcac0106337ff894ecefa059b773,f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,1,Undirected
5568b7f076a994ad70b628526fbac67a735d5404,f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,2,Undirected
f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,8,Undirected
bfb1b7e62aa8d7f4474ec233a6b2ef23c4148a98,f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,2,Undirected
f7a671459354492b33e850d1f082e817acf20549,f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,3,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,1,Undirected
bb8b46bc74556e90d802624fc830e66baa676223,f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,1,Undirected
bd45e3839f8574b1ed9824aa7e8135bc27d933ea,f8629d7c0bd9d85c5bc5bf25846798fc823a42f4,4,Undirected
3c791cca54e8516c6e81fa9b3560babd54df3819,63e6b5ab0652630acf1a617681d0f039ef847f90,1,Undirected
5568b7f076a994ad70b628526fbac67a735d5404,63e6b5ab0652630acf1a617681d0f039ef847f90,9,Undirected
63e6b5ab0652630acf1a617681d0f039ef847f90,63e6b5ab0652630acf1a617681d0f039ef847f90,20,Undirected
2fb35878a92081420d5302b01229b6383077837c,63e6b5ab0652630acf1a617681d0f039ef847f90,11,Undirected
be66fd764bb7210e34f7a1bb92953a44e07df8cd,63e6b5ab0652630acf1a617681d0f039ef847f90,4,Undirected
905b72f3b0cbc65b75c637f857753067ba56f945,75fdce32192c8d3333a6df253fdbaeab6cd1cc5e,1,Undirected
7d689b9cac1aa633d20d2ba8b8a1e704a60f049e,75fdce32192c8d3333a6df253fdbaeab6cd1cc5e,1,Undirected
75fdce32192c8d3333a6df253fdbaeab6cd1cc5e,75fdce32192c8d3333a6df253fdbaeab6cd1cc5e,1,Undirected
e37fdf395063c08c27aa643ddead823cbe99d715,75fdce32192c8d3333a6df253fdbaeab6cd1cc5e,1,Undirected
8fed2a5351841bc560f12075ff00405d5451a22e,8fed2a5351841bc560f12075ff00405d5451a22e,7,Undirected
654e6782e4a839819a6f8ff70caad9bfa46a19ec,8fed2a5351841bc560f12075ff00405d5451a22e,2,Undirected
bed1e8cf9c5f0835cda20a0b4128af019b511f36,8fed2a5351841bc560f12075ff00405d5451a22e,6,Undirected
0e526bf3d0abe192c8a049ef49b5076fa4fe9e4d,5aa6584c381f8e415435303ca623d3bbdc8bfd57,1,Undirected
6e6907a7905933471928688466ae0d067728f63e,5aa6584c381f8e415435303ca623d3bbdc8bfd57,1,Undirected
33074681f1c9c1c9babd42432f5b71cb868656b1,5aa6584c381f8e415435303ca623d3bbdc8bfd57,3,Undirected
ed576e00add4ef743740a1ee74ab0fbbd7d9f38b,5aa6584c381f8e415435303ca623d3bbdc8bfd57,2,Undirected
ce6420bf600d1038a76f9d3919cc311b0a48be1e,5aa6584c381f8e415435303ca623d3bbdc8bfd57,1,Undirected
65246f02419cfc238208bb5435be98f0b9e4f66b,5aa6584c381f8e415435303ca623d3bbdc8bfd57,1,Undirected
ecc825080b6101d6b5d59e280830ea28df623857,5aa6584c381f8e415435303ca623d3bbdc8bfd57,4,Undirected
5aa6584c381f8e415435303ca623d3bbdc8bfd57,5aa6584c381f8e415435303ca623d3bbdc8bfd57,6,Undirected
e08680a1ad172d77d32a09c190946b9ea0fc8766,5aa6584c381f8e415435303ca623d3bbdc8bfd57,1,Undirected
4ed61b5278206ea34c1b57bc020fbf2a1512a955,5aa6584c381f8e415435303ca623d3bbdc8bfd57,1,Undirected
8d9c2f2116a31d72a620021f0295938c9d086d1e,5aa6584c381f8e415435303ca623d3bbdc8bfd57,1,Undirected
e9e43e1373ed953d17a2a621b7bfa69d1ece865f,5aa6584c381f8e415435303ca623d3bbdc8bfd57,1,Undirected
3335e881a74ab406131dd3f170fa3ce2cb20e715,5aa6584c381f8e415435303ca623d3bbdc8bfd57,1,Undirected
4d1c8d6c69e44f8f3790b95ee0ef7ca437d911b1,3670da2c235fbe80522151f363977a1df05472f9,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,3670da2c235fbe80522151f363977a1df05472f9,2,Undirected
6f22f03167c9c1cb29d997743d8a2739cdbac3c6,32b10eacb445e94bde622563a58c9978c7f37cc4,1,Undirected
2b2adfdbfb022b38c96ecd68bfcd843640863b7b,32b10eacb445e94bde622563a58c9978c7f37cc4,1,Undirected
8451224099497aa958275996864741fb0f9c2f02,32b10eacb445e94bde622563a58c9978c7f37cc4,1,Undirected
4c60ee15a0ec8b326a62e5cf00d156c66dcf39b2,32b10eacb445e94bde622563a58c9978c7f37cc4,2,Undirected
32b10eacb445e94bde622563a58c9978c7f37cc4,32b10eacb445e94bde622563a58c9978c7f37cc4,2,Undirected
76d3b34fa27a106c4e935e274992fb4d2af9768e,32b10eacb445e94bde622563a58c9978c7f37cc4,1,Undirected
7f3e648db116e8869e1d6a0fa451ab561b9744cb,32b10eacb445e94bde622563a58c9978c7f37cc4,1,Undirected
eda0e706ec4f6026ffb838e80931fdcd2078e025,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
352c4928b2fbbcb60b00f9175b573e49d0111f37,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
7c281d26308c280b56b44f53fe81e988943f4fe7,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
66028830f8be58ffc99cb476519166b38e2fcba8,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
f90e7ea63ee6a25f9bcc8cdbb91835da4e6cd9a9,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,2,Undirected
5a3e293e7ec30235b0ed07968df338ac67161c15,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,3,Undirected
706311c33a9685ca868ba201c53995e49c7a8054,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
c0df414dfb539e51402bc382b3e99700a22dc81e,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
8a1081af63bc73ccbcccb12e09a096b8ed92e49f,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,2,Undirected
003ad4d5f20db5d9cfb397779b49511dcf78f4b6,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
73e70c5744a816c4f5deb35874056b0a3ca0695c,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,2,Undirected
7fe248e593ca0b3c0983ef354e05f3f67d931e10,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
4a0376e1e60ed60ae07c202be608f9425e9e15b6,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
d635d0cdf9ee9d81b3d3c5f003defb3d7f136944,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
e6f6a73112dd92809f32396fdd3087ac6b81b766,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
7292d6154bf5404cc30d2cee4087e6fbdddcd573,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
04c3eb08c48390b9487abd5baab1704c8cfc99b4,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
71cec79c42210303ca0e23b85a97855758ca0fea,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
bcbcbb307172257e09eeb04f64fcc028374eca9a,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,2,Undirected
e9dece7ca9c36d0d757f42de29809983ab14fc29,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
faaf8f6a5f7f29f2be43aade03bce3255e80f9da,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,2,Undirected
eccdd81c116b12c3a23c3e86ec5a6187777216d3,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
84eaddda74b74aded211fa831e2eba54c97138a1,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
87cfd72e49e06dedab95d5ee2508b3417167d1fd,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
fecfc63dcf661c68dfb92f13fd2454932b242331,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
ffb892c293c0788468861e1eed83b716855fc2a3,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
a9806391e90b8858cf676f7ba7045d18d8cce3f5,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
c0b19842fa2a5a03967bf7b506ada56cf5209e3e,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
07dda2e7cee387dd625e819c754ec821c531fa48,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
1a7e398006772d45c38bcd26e7a8269d40263489,857c3f4a2ca8a7d5e6fb22e8ea4fbceec26b82a7,1,Undirected
